347|581.1|3/27/2017 4:23:35 PM
348|660.0|3/27/2017 4:23:35 PM
349|582.6|3/27/2017 4:23:35 PM
350|680.7|3/27/2017 4:23:36 PM
351|617.8|3/27/2017 4:23:36 PM
352|561.9|3/27/2017 4:23:36 PM
353|646.2|3/27/2017 4:23:36 PM
354|695.4|3/27/2017 4:23:36 PM
355|624.6|3/27/2017 4:23:36 PM
356|640.8|3/27/2017 4:23:36 PM
357|670.2|3/27/2017 4:23:36 PM
358|511.0|3/27/2017 4:23:36 PM
359|675.1|3/27/2017 4:23:37 PM
360|691.5|3/27/2017 4:23:37 PM
361|548.8|3/27/2017 4:23:37 PM
362|575.4|3/27/2017 4:23:37 PM
363|694.0|3/27/2017 4:23:37 PM
364|642.8|3/27/2017 4:23:37 PM
365|606.8|3/27/2017 4:23:37 PM
366|664.6|3/27/2017 4:23:37 PM
367|667.8|3/27/2017 4:23:37 PM
368|618.5|3/27/2017 4:23:37 PM
369|603.9|3/27/2017 4:23:38 PM
370|480.9|3/27/2017 4:23:38 PM
371|553.7|3/27/2017 4:23:38 PM
372|514.1|3/27/2017 4:23:38 PM
373|617.0|3/27/2017 4:23:38 PM
374|677.0|3/27/2017 4:23:38 PM
375|630.6|3/27/2017 4:23:38 PM
376|610.5|3/27/2017 4:23:38 PM
377|688.2|3/27/2017 4:23:38 PM
378|582.5|3/27/2017 4:23:39 PM
379|689.6|3/27/2017 4:23:39 PM
380|666.9|3/27/2017 4:23:39 PM
381|641.4|3/27/2017 4:23:39 PM
382|669.5|3/27/2017 4:23:39 PM
383|689.1|3/27/2017 4:23:39 PM
384|623.4|3/27/2017 4:23:39 PM
385|631.6|3/27/2017 4:23:39 PM
386|487.9|3/27/2017 4:23:40 PM
387|608.0|3/27/2017 4:23:40 PM
388|575.0|3/27/2017 4:23:40 PM
389|606.9|3/27/2017 4:23:40 PM
390|683.4|3/27/2017 4:23:40 PM
391|581.0|3/27/2017 4:23:40 PM
392|583.1|3/27/2017 4:23:40 PM
393|588.6|3/27/2017 4:23:40 PM
394|553.4|3/27/2017 4:23:40 PM
395|678.6|3/27/2017 4:23:40 PM
396|619.3|3/27/2017 4:23:41 PM
397|578.7|3/27/2017 4:23:41 PM
398|657.5|3/27/2017 4:23:41 PM
399|594.5|3/27/2017 4:23:41 PM
400|466.4|3/27/2017 4:23:41 PM
401|693.8|3/27/2017 4:23:41 PM
402|600.1|3/27/2017 4:23:41 PM
403|703.5|3/27/2017 4:23:41 PM
404|707.5|3/27/2017 4:23:41 PM
405|652.7|3/27/2017 4:23:42 PM
406|668.6|3/27/2017 4:23:42 PM
407|648.5|3/27/2017 4:23:42 PM
408|617.8|3/27/2017 4:23:42 PM
409|607.9|3/27/2017 4:23:42 PM
410|640.5|3/27/2017 4:23:42 PM
411|676.1|3/27/2017 4:23:42 PM
412|651.9|3/27/2017 4:23:42 PM
413|674.4|3/27/2017 4:23:42 PM
414|510.5|3/27/2017 4:23:43 PM
415|637.0|3/27/2017 4:23:43 PM
416|681.1|3/27/2017 4:23:43 PM
417|608.7|3/27/2017 4:23:43 PM
418|689.3|3/27/2017 4:23:43 PM
419|604.5|3/27/2017 4:23:43 PM
420|629.3|3/27/2017 4:23:43 PM
421|638.8|3/27/2017 4:23:43 PM
422|640.1|3/27/2017 4:23:43 PM
423|666.9|3/27/2017 4:23:43 PM
424|638.4|3/27/2017 4:23:44 PM
425|678.0|3/27/2017 4:23:44 PM
426|636.0|3/27/2017 4:23:44 PM
427|647.7|3/27/2017 4:23:44 PM
428|506.2|3/27/2017 4:23:44 PM
429|675.4|3/27/2017 4:23:44 PM
430|637.6|3/27/2017 4:23:44 PM
431|717.4|3/27/2017 4:23:44 PM
432|667.5|3/27/2017 4:23:44 PM
433|661.4|3/27/2017 4:23:45 PM
434|677.2|3/27/2017 4:23:45 PM
435|665.1|3/27/2017 4:23:45 PM
436|697.9|3/27/2017 4:23:45 PM
437|640.1|3/27/2017 4:23:45 PM
438|608.6|3/27/2017 4:23:45 PM
439|664.6|3/27/2017 4:23:45 PM
440|661.5|3/27/2017 4:23:45 PM
441|636.2|3/27/2017 4:23:46 PM
442|476.5|3/27/2017 4:23:46 PM
443|558.3|3/27/2017 4:23:46 PM
444|652.7|3/27/2017 4:23:46 PM
445|667.8|3/27/2017 4:23:46 PM
446|672.9|3/27/2017 4:23:46 PM
447|615.7|3/27/2017 4:23:46 PM
448|580.0|3/27/2017 4:23:46 PM
449|689.1|3/27/2017 4:23:46 PM
450|690.0|3/27/2017 4:23:46 PM
451|624.4|3/27/2017 4:23:47 PM
452|623.5|3/27/2017 4:23:47 PM
453|681.3|3/27/2017 4:23:47 PM
454|681.4|3/27/2017 4:23:47 PM
455|616.0|3/27/2017 4:23:47 PM
456|516.5|3/27/2017 4:23:47 PM
457|684.7|3/27/2017 4:23:47 PM
458|608.0|3/27/2017 4:23:47 PM
459|610.7|3/27/2017 4:23:47 PM
460|682.3|3/27/2017 4:23:48 PM
461|664.5|3/27/2017 4:23:48 PM
462|667.6|3/27/2017 4:23:48 PM
463|644.5|3/27/2017 4:23:48 PM
464|605.3|3/27/2017 4:23:48 PM
465|586.4|3/27/2017 4:23:48 PM
466|627.9|3/27/2017 4:23:48 PM
467|638.2|3/27/2017 4:23:48 PM
468|666.2|3/27/2017 4:23:48 PM
469|655.0|3/27/2017 4:23:49 PM
470|499.6|3/27/2017 4:23:49 PM
471|585.7|3/27/2017 4:23:49 PM
472|595.7|3/27/2017 4:23:49 PM
473|504.4|3/27/2017 4:23:49 PM
474|661.3|3/27/2017 4:23:49 PM
475|636.5|3/27/2017 4:23:49 PM
476|638.4|3/27/2017 4:23:49 PM
477|661.5|3/27/2017 4:23:49 PM
478|662.1|3/27/2017 4:23:49 PM
479|513.1|3/27/2017 4:23:50 PM
480|617.5|3/27/2017 4:23:50 PM
481|661.5|3/27/2017 4:23:50 PM
482|640.0|3/27/2017 4:23:50 PM
483|708.3|3/27/2017 4:23:50 PM
484|536.4|3/27/2017 4:23:50 PM
485|610.1|3/27/2017 4:23:50 PM
486|596.8|3/27/2017 4:23:50 PM
487|664.8|3/27/2017 4:23:50 PM
488|616.0|3/27/2017 4:23:51 PM
489|644.3|3/27/2017 4:23:51 PM
490|541.9|3/27/2017 4:23:51 PM
491|637.9|3/27/2017 4:23:51 PM
492|624.8|3/27/2017 4:23:51 PM
493|582.4|3/27/2017 4:23:51 PM
494|583.6|3/27/2017 4:23:51 PM
495|504.0|3/27/2017 4:23:51 PM
496|634.9|3/27/2017 4:23:51 PM
497|658.7|3/27/2017 4:23:52 PM
498|551.1|3/27/2017 4:23:52 PM
499|700.8|3/27/2017 4:23:52 PM
500|298.3|3/27/2017 4:23:52 PM
501|591.2|3/27/2017 4:23:52 PM
502|649.8|3/27/2017 4:23:52 PM
503|608.7|3/27/2017 4:23:52 PM
